NeighbourhoodCode,Year,Month,PropertyCrimesTotal,PropertyCrimesRelPop,PropertyCrimesRelCity,ViolentCrimesTotal,ViolentCrimesRelPop,ViolentCrimesRelCity,BurglariesTotal,BurglariesRelPop,BurglariesRelCity
Mastbos,2022,7,4.0,5.4584,5.4711,0.0,1.213,7.4074,3.0,0.9097,9.6774
Mastbos,2022,8,2.0,0.3032,0.304,1.0,0.0,0.0,0.0,0.0,0.0
Mastbos,2022,9,1.0,0.0,0.0,0.0,0.3032,1.8519,0.0,0.0,0.0
Mastbos,2022,10,1.0,0.3032,0.304,0.0,0.3032,1.8519,0.0,0.0,0.0
Mastbos,2022,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mastbos,2022,12,1.0,9.4006,9.4225,1.0,0.9097,5.5556,3.0,0.9097,9.6774
Moleneind-oost,2012,1,4.0,2.1227,2.1277,0.0,0.9097,5.5556,0.0,0.0,0.0
Moleneind-oost,2012,2,4.0,0.6065,0.6079,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2012,3,1.0,3.3357,3.3435,1.0,0.6065,3.7037,0.0,0.0,0.0
Moleneind-oost,2012,4,3.0,0.9097,0.9119,0.0,0.0,0.0,1.0,0.3032,3.2258
Moleneind-oost,2012,5,1.0,3.0324,3.0395,0.0,0.0,0.0,3.0,0.9097,9.6774
Moleneind-oost,2012,6,3.0,0.6065,0.6079,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2012,7,2.0,0.9097,0.9119,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2012,8,1.0,1.8195,1.8237,0.0,0.0,0.0,1.0,0.3032,3.2258
Moleneind-oost,2012,9,6.0,0.3032,0.304,0.0,0.0,0.0,1.0,0.3032,3.2258
Moleneind-oost,2012,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2012,11,2.0,1.5162,1.5198,0.0,0.3032,1.8519,0.0,0.0,0.0
Moleneind-oost,2012,12,2.0,4.2454,4.2553,0.0,0.6065,3.7037,0.0,0.0,0.0
Moleneind-oost,2013,1,1.0,1.5162,1.5198,0.0,0.6065,3.7037,0.0,0.0,0.0
Moleneind-oost,2013,2,4.0,1.213,1.2158,0.0,0.3032,1.8519,1.0,0.3032,3.2258
Moleneind-oost,2013,3,3.0,4.2454,4.2553,0.0,0.9097,5.5556,2.0,0.6065,6.4516
Moleneind-oost,2013,4,2.0,0.6065,0.6079,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2013,5,1.0,2.7292,2.7356,0.0,0.6065,3.7037,1.0,0.3032,3.2258
Moleneind-oost,2013,6,2.0,0.6065,0.6079,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2013,7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2013,8,1.0,4.8519,4.8632,0.0,0.3032,1.8519,2.0,0.6065,6.4516
Moleneind-oost,2013,9,3.0,0.3032,0.304,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2013,10,2.0,0.6065,0.6079,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2013,11,3.0,0.3032,0.304,0.0,0.0,0.0,1.0,0.3032,3.2258
Moleneind-oost,2013,12,1.0,1.5162,1.5198,0.0,0.3032,1.8519,1.0,0.3032,3.2258
Moleneind-oost,2014,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2014,2,0.0,1.8195,1.8237,0.0,0.0,0.0,1.0,0.3032,3.2258
Moleneind-oost,2014,3,1.0,0.0,0.0,0.0,0.3032,1.8519,0.0,0.0,0.0
Moleneind-oost,2014,4,1.0,2.7292,2.7356,0.0,1.213,7.4074,2.0,0.6065,6.4516
Moleneind-oost,2014,5,2.0,2.4259,2.4316,0.0,0.6065,3.7037,0.0,0.0,0.0
Moleneind-oost,2014,6,3.0,0.3032,0.304,0.0,0.3032,1.8519,0.0,0.0,0.0
Moleneind-oost,2014,7,2.0,3.6389,3.6474,0.0,0.3032,1.8519,1.0,0.3032,3.2258
Moleneind-oost,2014,8,1.0,1.213,1.2158,0.0,0.0,0.0,1.0,0.3032,3.2258
Moleneind-oost,2014,9,2.0,4.5487,4.5593,0.0,0.3032,1.8519,0.0,0.0,0.0
Moleneind-oost,2014,10,0.0,3.6389,3.6474,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2014,11,1.0,0.9097,0.9119,0.0,0.3032,1.8519,1.0,0.3032,3.2258
Moleneind-oost,2014,12,0.0,5.7616,5.7751,0.0,0.3032,1.8519,2.0,0.6065,6.4516
Moleneind-oost,2015,1,2.0,0.3032,0.304,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2015,2,0.0,3.9422,3.9514,0.0,0.6065,3.7037,1.0,0.3032,3.2258
Moleneind-oost,2015,3,1.0,0.3032,0.304,0.0,0.0,0.0,1.0,0.3032,3.2258
Moleneind-oost,2015,4,1.0,0.3032,0.304,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2015,5,0.0,0.6065,0.6079,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2015,6,0.0,1.213,1.2158,0.0,0.3032,1.8519,1.0,0.3032,3.2258
Moleneind-oost,2015,7,2.0,2.1227,2.1277,0.0,0.6065,3.7037,0.0,0.0,0.0
Moleneind-oost,2015,8,0.0,2.4259,2.4316,0.0,0.6065,3.7037,0.0,0.0,0.0
Moleneind-oost,2015,9,1.0,2.4259,2.1918,0.0,0.3032,1.8519,0.0,0.0,0.0
Moleneind-oost,2015,10,2.0,3.0324,2.7397,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2015,11,1.0,6.0649,5.4795,0.0,0.6065,3.7037,0.0,0.0,0.0
Moleneind-oost,2015,12,0.0,0.0,0.0,0.0,0.6065,3.7037,0.0,0.0,0.0
Moleneind-oost,2016,1,1.0,0.9097,0.8219,0.0,0.6065,3.7037,0.0,0.0,0.0
Moleneind-oost,2016,2,2.0,6.9746,6.3014,0.0,0.3032,1.8519,3.0,0.9097,8.3333
Moleneind-oost,2016,3,2.0,0.9097,0.8219,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2016,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2016,5,1.0,0.6065,0.5479,1.0,0.0,0.0,1.0,0.3032,2.7778
Moleneind-oost,2016,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2016,7,0.0,13.646,12.3288,0.0,1.5162,9.2593,2.0,0.6065,5.5556
Moleneind-oost,2016,8,1.0,2.4259,2.1918,0.0,0.3032,1.8519,1.0,0.3032,2.7778
Moleneind-oost,2016,9,1.0,0.3032,0.274,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2016,10,3.0,0.6065,0.5479,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2016,11,1.0,0.9097,0.8219,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2016,12,0.0,3.0324,2.7397,0.0,0.6065,3.7037,2.0,0.6065,5.5556
Moleneind-oost,2017,1,2.0,0.9097,0.8219,0.0,0.6065,3.7037,0.0,0.0,0.0
Moleneind-oost,2017,2,0.0,1.8195,1.6438,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2017,3,8.0,2.1227,1.9178,0.0,0.6065,3.7037,2.0,0.6065,5.5556
Moleneind-oost,2017,4,5.0,1.213,1.0959,0.0,0.3032,1.8519,0.0,0.0,0.0
Moleneind-oost,2017,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2017,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2017,7,2.0,1.213,1.0959,0.0,0.0,0.0,1.0,0.3032,2.7778
Moleneind-oost,2017,8,0.0,2.1227,1.9178,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2017,9,2.0,3.0324,2.7397,0.0,0.3032,1.8519,4.0,1.213,11.1111
Moleneind-oost,2017,10,2.0,6.0649,5.4795,0.0,2.7292,16.6667,1.0,0.3032,2.7778
Moleneind-oost,2017,11,0.0,0.9097,0.8219,0.0,0.0,0.0,1.0,0.3032,2.7778
Moleneind-oost,2017,12,1.0,1.213,1.0959,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2018,1,1.0,0.9097,0.8219,1.0,0.3032,1.8519,0.0,0.0,0.0
Moleneind-oost,2018,2,0.0,0.6065,0.5479,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2018,3,1.0,3.0324,2.7397,0.0,0.0,0.0,1.0,0.3032,2.7778
Moleneind-oost,2018,4,1.0,1.5162,1.3699,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2018,5,0.0,1.5162,1.3699,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2018,6,0.0,0.9097,0.8219,0.0,0.0,0.0,2.0,0.6065,5.5556
Moleneind-oost,2018,7,1.0,0.3032,0.274,1.0,0.6065,3.7037,0.0,0.0,0.0
Moleneind-oost,2018,8,1.0,0.3032,0.274,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2018,9,3.0,0.6065,0.5479,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2018,10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2018,11,2.0,3.6389,3.2877,0.0,0.0,0.0,2.0,0.6065,5.5556
Moleneind-oost,2018,12,1.0,2.4259,2.1918,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2019,1,0.0,3.3357,3.0137,1.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2019,2,0.0,2.1227,1.9178,0.0,1.8195,11.1111,1.0,0.3032,2.7778
Moleneind-oost,2019,3,0.0,0.9097,0.8219,0.0,0.3032,1.8519,0.0,0.0,0.0
Moleneind-oost,2019,4,0.0,7.5811,6.8493,0.0,0.0,0.0,1.0,0.3032,2.7778
Moleneind-oost,2019,5,0.0,1.5162,1.3699,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2019,6,0.0,2.1227,1.9178,0.0,0.6065,3.7037,5.0,1.5162,13.8889
Moleneind-oost,2019,7,2.0,4.8519,4.3836,0.0,1.5162,9.2593,1.0,0.3032,2.7778
Moleneind-oost,2019,8,1.0,1.8195,1.6438,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2019,9,1.0,2.7292,2.4658,0.0,0.0,0.0,2.0,0.6065,5.5556
Moleneind-oost,2019,10,1.0,0.3032,0.274,0.0,0.0,0.0,1.0,0.3032,2.7778
Moleneind-oost,2019,11,0.0,0.6065,0.5479,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2019,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2020,1,0.0,0.6065,0.5479,1.0,0.3032,1.8519,2.0,0.6065,5.5556
Moleneind-oost,2020,2,1.0,2.1227,1.9178,1.0,1.5162,9.2593,0.0,0.0,0.0
Moleneind-oost,2020,3,1.0,1.8195,1.6438,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2020,4,0.0,2.4259,1.8868,0.0,0.3032,1.8182,1.0,0.3032,3.125
Moleneind-oost,2020,5,4.0,5.1551,4.0094,0.0,0.6065,3.6364,1.0,0.3032,3.125
Moleneind-oost,2020,6,0.0,4.8519,3.7736,0.0,0.6065,3.6364,0.0,0.0,0.0
Moleneind-oost,2020,7,0.0,0.9097,0.7075,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2020,8,0.0,1.8195,1.4151,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2020,9,1.0,4.8519,3.7736,0.0,0.3032,1.8182,1.0,0.3032,3.125
Moleneind-oost,2020,10,1.0,0.6065,0.4717,0.0,0.0,0.0,1.0,0.3032,3.125
Moleneind-oost,2020,11,0.0,0.6065,0.4717,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2020,12,1.0,0.3032,0.2358,0.0,0.0,0.0,1.0,0.3032,3.125
Moleneind-oost,2021,1,0.0,0.3032,0.2358,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2021,2,1.0,15.1622,11.7925,0.0,0.6065,3.6364,1.0,0.3032,3.125
Moleneind-oost,2021,3,0.0,2.7292,2.1226,0.0,0.3032,1.8182,0.0,0.0,0.0
Moleneind-oost,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2021,5,0.0,2.1227,1.6509,0.0,0.9097,5.4545,1.0,0.3032,3.125
Moleneind-oost,2021,6,2.0,2.1227,1.6509,0.0,0.6065,3.6364,2.0,0.6065,6.25
Moleneind-oost,2021,7,2.0,3.6389,2.8302,0.0,0.0,0.0,2.0,0.6065,6.25
Moleneind-oost,2021,8,1.0,0.6065,0.4717,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2021,9,1.0,2.7292,2.1226,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2021,10,0.0,4.2454,3.3019,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2021,11,0.0,0.6065,0.4717,0.0,0.6065,3.6364,0.0,0.0,0.0
Moleneind-oost,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2022,1,2.0,1.213,0.9434,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2022,2,0.0,3.3357,2.5943,0.0,0.3032,1.8182,0.0,0.0,0.0
Moleneind-oost,2022,3,0.0,1.213,0.9434,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2022,4,3.0,1.213,0.9434,0.0,0.9097,5.4545,0.0,0.0,0.0
Moleneind-oost,2022,5,0.0,6.6714,5.1887,0.0,0.0,0.0,4.0,1.213,12.5
Moleneind-oost,2022,6,0.0,1.213,0.9434,0.0,0.0,0.0,1.0,0.3032,3.125
Moleneind-oost,2022,7,1.0,1.5162,1.1792,0.0,0.3032,1.8182,0.0,0.0,0.0
Moleneind-oost,2022,8,0.0,1.213,0.9434,0.0,0.3032,1.8182,1.0,0.3032,3.125
Moleneind-oost,2022,9,2.0,0.6065,0.4717,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2022,10,1.0,2.4259,1.8868,0.0,0.0,0.0,2.0,0.6065,6.25
Moleneind-oost,2022,11,2.0,0.9097,0.7075,0.0,0.0,0.0,0.0,0.0,0.0
Moleneind-oost,2022,12,0.0,1.213,0.9434,0.0,0.3032,1.8182,1.0,0.3032,3.125
Muizenberg,2012,1,9.0,0.6065,0.4717,1.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2012,2,9.0,0.9097,0.7075,2.0,0.0,0.0,2.0,0.6065,6.25
Muizenberg,2012,3,7.0,1.213,0.9434,1.0,0.3032,1.8182,0.0,0.0,0.0
Muizenberg,2012,4,7.0,0.9097,0.7075,1.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2012,5,10.0,1.213,0.9434,1.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2012,6,2.0,3.6389,2.8302,1.0,0.9097,5.4545,2.0,0.6065,6.25
Muizenberg,2012,7,9.0,4.8519,3.7736,1.0,0.6065,3.6364,1.0,0.3032,3.125
Muizenberg,2012,8,14.0,2.4259,1.8868,0.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2012,9,9.0,6.0649,4.717,0.0,0.3032,1.8182,1.0,0.3032,3.125
Muizenberg,2012,10,6.0,3.0324,2.3585,1.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2012,11,10.0,5.4584,4.2453,2.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2012,12,13.0,2.1227,1.6509,2.0,3.9422,23.6364,1.0,0.3032,3.125
Muizenberg,2013,1,11.0,3.0324,2.3585,4.0,0.3032,1.8182,3.0,0.9097,9.375
Muizenberg,2013,2,15.0,3.3357,2.5943,4.0,0.9097,5.4545,0.0,0.0,0.0
Muizenberg,2013,3,21.0,1.8195,1.4151,0.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2013,4,16.0,1.5162,1.1792,0.0,1.5162,9.0909,0.0,0.0,0.0
Muizenberg,2013,5,7.0,0.3032,0.2358,4.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2013,6,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2013,7,7.0,1.213,0.9434,0.0,0.3032,1.8182,0.0,0.0,0.0
Muizenberg,2013,8,10.0,1.213,0.9434,4.0,0.0,0.0,1.0,0.3032,3.125
Muizenberg,2013,9,8.0,1.5162,1.1792,0.0,0.6065,3.6364,0.0,0.0,0.0
Muizenberg,2013,10,6.0,3.6389,2.8302,1.0,0.0,0.0,1.0,0.3032,3.125
Muizenberg,2013,11,8.0,6.3681,4.7511,1.0,0.3032,1.6667,0.0,0.0,0.0
Muizenberg,2013,12,8.0,2.4259,1.81,2.0,0.9097,5.0,0.0,0.0,0.0
Muizenberg,2014,1,8.0,3.9422,2.9412,2.0,0.0,0.0,1.0,0.3032,2.381
Muizenberg,2014,2,11.0,1.213,0.905,0.0,0.3032,1.6667,3.0,0.9097,7.1429
Muizenberg,2014,3,2.0,2.4259,1.81,0.0,0.6065,3.3333,0.0,0.0,0.0
Muizenberg,2014,4,4.0,8.1876,6.1086,0.0,0.6065,3.3333,2.0,0.6065,4.7619
Muizenberg,2014,5,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2014,6,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2014,7,9.0,0.3032,0.2262,2.0,0.0,0.0,1.0,0.3032,2.381
Muizenberg,2014,8,5.0,0.6065,0.4525,0.0,0.3032,1.6667,1.0,0.3032,2.381
Muizenberg,2014,9,12.0,16.6784,12.4434,0.0,1.213,6.6667,4.0,1.213,9.5238
Muizenberg,2014,10,9.0,2.1227,1.5837,1.0,0.0,0.0,1.0,0.3032,2.381
Muizenberg,2014,11,8.0,0.3032,0.2262,3.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2014,12,3.0,1.213,0.905,0.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2015,1,8.0,0.9097,0.6787,2.0,0.6065,3.3333,1.0,0.3032,2.381
Muizenberg,2015,2,6.0,2.7292,2.0362,0.0,0.6065,3.3333,4.0,1.213,9.5238
Muizenberg,2015,3,7.0,1.5162,1.1312,1.0,0.6065,3.3333,0.0,0.0,0.0
Muizenberg,2015,4,9.0,2.4259,1.81,2.0,0.9097,5.0,0.0,0.0,0.0
Muizenberg,2015,5,3.0,0.6065,0.4525,0.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2015,6,3.0,0.3032,0.2262,2.0,0.6065,3.3333,0.0,0.0,0.0
Muizenberg,2015,7,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2015,8,6.0,1.213,0.905,1.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2015,9,3.0,6.3681,4.7511,0.0,0.3032,1.6667,0.0,0.0,0.0
Muizenberg,2015,10,4.0,1.8195,1.3575,0.0,0.9097,5.0,0.0,0.0,0.0
Muizenberg,2015,11,8.0,3.6389,2.7149,0.0,0.9097,5.0,2.0,0.6065,4.7619
Muizenberg,2015,12,12.0,6.0649,4.5249,0.0,1.8195,10.0,3.0,0.9097,7.1429
Muizenberg,2016,1,4.0,0.6065,0.4525,0.0,0.0,0.0,1.0,0.3032,2.381
Muizenberg,2016,2,1.0,2.7292,2.0362,0.0,0.0,0.0,2.0,0.6065,4.7619
Muizenberg,2016,3,1.0,0.3032,0.2262,0.0,0.6065,3.3333,0.0,0.0,0.0
Muizenberg,2016,4,1.0,0.3032,0.2262,0.0,0.3032,1.6667,0.0,0.0,0.0
Muizenberg,2016,5,4.0,4.5487,3.3937,0.0,1.213,6.6667,0.0,0.0,0.0
Muizenberg,2016,6,4.0,0.9097,0.6787,0.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2016,7,6.0,0.3032,0.2262,0.0,0.0,0.0,1.0,0.3032,2.381
Muizenberg,2016,8,3.0,0.6065,0.4525,1.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2016,9,1.0,1.8195,1.3575,0.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2016,10,7.0,0.6065,0.4525,2.0,0.3032,1.6667,0.0,0.0,0.0
Muizenberg,2016,11,10.0,0.6065,0.4525,2.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2016,12,14.0,1.5162,1.1312,1.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2017,1,14.0,3.6389,2.7149,1.0,0.3032,1.6667,3.0,0.9097,7.1429
Muizenberg,2017,2,6.0,3.9422,2.9412,1.0,0.0,0.0,1.0,0.3032,2.381
Muizenberg,2017,3,7.0,1.8195,1.3575,1.0,0.3032,1.6667,0.0,0.0,0.0
Muizenberg,2017,4,5.0,4.5487,3.3937,1.0,0.6065,3.3333,2.0,0.6065,4.7619
Muizenberg,2017,5,13.0,3.0324,2.2624,0.0,0.0,0.0,1.0,0.3032,2.381
Muizenberg,2017,6,9.0,4.5487,3.3937,1.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2017,7,6.0,3.6389,2.7149,1.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2017,8,11.0,2.7292,2.0362,0.0,0.0,0.0,1.0,0.3032,2.381
Muizenberg,2017,9,9.0,4.8519,3.6199,0.0,1.213,6.6667,0.0,0.0,0.0
Muizenberg,2017,10,4.0,2.1227,1.5837,2.0,0.9097,5.0,1.0,0.3032,2.381
Muizenberg,2017,11,9.0,2.4259,1.81,0.0,0.0,0.0,1.0,0.3032,2.381
Muizenberg,2017,12,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2018,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2018,2,7.0,1.213,0.905,1.0,0.0,0.0,1.0,0.3032,2.381
Muizenberg,2018,3,4.0,1.213,0.905,0.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2018,4,4.0,3.0324,2.2624,0.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2018,5,6.0,3.0324,2.2624,0.0,0.9097,5.0,4.0,1.213,9.5238
Muizenberg,2018,6,5.0,2.4259,1.8223,0.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2018,7,7.0,2.7292,2.0501,0.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2018,8,5.0,3.0324,2.2779,1.0,0.0,0.0,2.0,0.6065,6.6667
Muizenberg,2018,9,1.0,2.7292,2.0501,2.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2018,10,3.0,2.4259,1.8223,0.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2018,11,6.0,7.5811,5.6948,0.0,0.9097,5.1724,3.0,0.9097,10.0
Muizenberg,2018,12,9.0,0.3032,0.2278,2.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2019,1,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2019,2,4.0,0.3032,0.2278,1.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2019,3,16.0,0.6065,0.4556,1.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2019,4,4.0,18.8011,14.123,1.0,3.3357,18.9655,1.0,0.3032,3.3333
Muizenberg,2019,5,4.0,3.9422,2.9613,0.0,0.6065,3.4483,0.0,0.0,0.0
Muizenberg,2019,6,7.0,0.6065,0.4556,1.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2019,7,2.0,0.0,0.0,2.0,0.3032,1.7241,0.0,0.0,0.0
Muizenberg,2019,8,0.0,0.6065,0.4556,1.0,0.3032,1.7241,0.0,0.0,0.0
Muizenberg,2019,9,2.0,1.5162,1.139,1.0,0.0,0.0,1.0,0.3032,3.3333
Muizenberg,2019,10,3.0,0.6065,0.4556,1.0,0.9097,5.1724,0.0,0.0,0.0
Muizenberg,2019,11,5.0,0.9097,0.6834,0.0,0.3032,1.7241,0.0,0.0,0.0
Muizenberg,2019,12,5.0,2.7292,2.0501,1.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2020,1,7.0,0.6065,0.4556,0.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2020,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2020,3,4.0,1.5162,1.139,0.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2020,4,6.0,3.0324,2.2779,0.0,0.3032,1.7241,1.0,0.3032,3.3333
Muizenberg,2020,5,9.0,1.213,0.9112,1.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2020,6,3.0,1.5162,1.139,2.0,0.3032,1.7241,1.0,0.3032,3.3333
Muizenberg,2020,7,13.0,9.4006,7.0615,0.0,1.5162,8.6207,9.0,2.7292,30.0
Muizenberg,2020,8,5.0,0.3032,0.2278,0.0,0.3032,1.7241,0.0,0.0,0.0
Muizenberg,2020,9,5.0,2.4259,1.8223,1.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2020,10,9.0,1.5162,1.139,1.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2020,11,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2020,12,1.0,6.0649,4.5558,2.0,0.3032,1.7241,3.0,0.9097,10.0
Muizenberg,2021,1,2.0,1.213,0.9112,1.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2021,2,0.0,0.9097,0.6834,1.0,0.3032,1.7241,0.0,0.0,0.0
Muizenberg,2021,3,1.0,0.3032,0.2278,2.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2021,4,1.0,2.7292,2.0501,0.0,0.6065,3.4483,1.0,0.3032,3.3333
Muizenberg,2021,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2021,6,0.0,0.3032,0.2278,2.0,0.0,0.0,1.0,0.3032,3.3333
Muizenberg,2021,7,4.0,0.9097,0.6834,1.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2021,8,2.0,3.6389,2.7335,0.0,0.6065,3.4483,1.0,0.3032,3.3333
Muizenberg,2021,9,3.0,5.7616,4.328,2.0,0.6065,3.4483,0.0,0.0,0.0
Muizenberg,2021,10,1.0,3.9422,2.9613,2.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2021,11,3.0,1.213,0.9112,1.0,0.3032,1.7241,0.0,0.0,0.0
Muizenberg,2021,12,1.0,0.6065,0.4556,1.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2022,1,3.0,5.4584,4.1002,1.0,0.6065,3.4483,0.0,0.0,0.0
Muizenberg,2022,2,5.0,2.4259,1.8223,1.0,0.6065,3.4483,0.0,0.0,0.0
Muizenberg,2022,3,0.0,3.0324,2.2779,0.0,0.3032,1.7241,3.0,0.9097,10.0
Muizenberg,2022,4,0.0,4.5487,3.4169,1.0,1.5162,8.6207,1.0,0.3032,3.3333
Muizenberg,2022,5,0.0,2.4259,1.8223,1.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2022,6,4.0,1.8195,1.3667,0.0,0.6065,3.4483,0.0,0.0,0.0
Muizenberg,2022,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Muizenberg,2022,8,4.0,0.3032,0.2278,2.0,0.0,0.0,0.0,0.0,0.0
